사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201501,경의선,탄현,1,0,4264,534,17656,2907,33654,5318,26171,9516,13513,7220,13784,5327,11143,5238,12125,7303,11010,6908,9421,9071,9517,9756,10346,12403,10684,13899,11683,22286,7212,29037,5670,18487,5576,15445,4642,16145,1698,11255,169,3731,0,0,0,0,0,0,20151223
201501,경의선,파주,8,0,523,1,1035,453,2467,1076,3397,3036,2449,887,2164,986,2084,1013,1817,1046,1875,1001,1607,1140,1549,1252,1882,1675,2378,1807,2904,1856,1806,1284,645,1187,661,1199,264,984,68,729,11,268,0,0,0,0,0,0,20151223
201501,경의선,풍산,0,0,1626,259,6032,1251,15995,2296,12692,6132,9387,4843,7019,3545,6657,4939,6693,4636,6348,4903,6065,5522,6363,5183,5893,7697,6477,7460,6870,12745,4381,11080,3415,9542,3912,7702,3219,7891,1054,6272,164,1085,0,0,0,0,0,0,20151223
201501,경의선,행신,0,0,2037,890,9103,2734,35815,4120,26451,9335,13140,5139,10753,4295,10656,4802,9865,6430,10464,6396,8035,7076,7171,8213,7456,10148,8235,13725,11998,24585,5427,22978,4060,16246,4834,12132,4347,14217,2492,7961,97,2692,0,0,0,0,0,0,20151223
201501,경의선,홍대입구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20151223
201501,경의선,홍대입구,2,0,330,42,403,511,742,1476,725,4086,616,2996,570,2070,634,2643,888,3462,1005,3716,1163,3685,1434,3453,1892,3467,2385,4273,3199,4257,2497,3570,2420,1891,3279,1828,4734,1317,1965,1160,68,257,0,0,0,0,0,0,20151223
201501,경의선,화전,0,0,383,153,827,915,2003,1286,2982,3957,2495,4241,2034,2760,2243,2423,2732,2785,2732,2706,2819,2434,3292,1887,3520,2360,4159,2642,4534,2666,2347,2018,1790,1494,1615,1462,1234,1975,761,1276,81,324,0,0,0,0,0,0,20151223
201501,경인선,간석,262,1,5292,1281,11977,2746,28179,4731,22369,7990,13900,6746,11472,6078,11061,6215,11737,7500,11437,7878,9506,8735,8953,9895,9605,12054,10225,14803,11004,19736,7492,20949,5907,15577,5428,13998,3783,13683,2326,9561,151,3318,0,0,0,0,0,0,20151223
201501,경인선,개봉,602,1,15012,3592,35408,9556,91794,15986,90568,26562,55869,20592,41504,17414,38489,22132,39694,25874,39486,28607,33930,31174,31176,36348,31842,46097,32876,54966,35013,76908,22966,85279,17336,55405,15566,49967,12034,45983,5577,28799,316,4652,0,0,0,0,0,0,20151223
201501,경인선,구일,217,12,2847,1200,7913,2721,23756,5062,21521,11974,11057,5984,8110,3896,7916,4206,8214,5303,8174,6137,7082,6589,7205,7476,7501,8789,8361,10445,11052,14911,6887,18613,4329,12032,3584,11182,2887,10770,1482,6343,57,1410,0,0,0,0,0,0,20151223
201501,경인선,도원,458,6,2151,928,3887,1810,8593,5162,7061,13342,6228,4993,6070,5694,6694,5280,8567,5669,7921,5213,6557,5259,6858,5454,6208,6117,6859,7165,9215,7571,3648,6629,3161,4999,3152,5053,1540,4308,803,3203,30,1690,0,0,0,0,0,0,20151223
201501,경인선,도화,219,17,3343,580,5430,1650,13222,3378,11862,7706,7442,3507,6530,3202,6003,3488,6430,4498,6331,5091,5028,5021,5484,5345,5152,6605,6248,7246,7338,7972,3964,8371,2760,6443,2458,5731,1374,5293,757,4640,33,1475,0,0,0,0,0,0,20151223
201501,경인선,동암,358,4,21980,5234,42990,14246,101240,28209,89857,28632,57360,23315,45351,20724,43102,24228,45383,28909,43419,30601,36759,31193,35196,39431,36043,45510,41473,57878,44792,78849,29900,89922,23922,63287,21820,54670,15462,56121,8308,40437,692,11150,0,0,0,0,0,0,20151223
201501,경인선,동인천,1583,3,9487,1828,21656,12238,60451,30931,47026,39945,31432,24169,28930,24130,30234,24440,33665,25614,34605,29777,32692,30448,34310,26194,36502,31309,45566,35828,59673,43043,32274,45715,22383,37209,18925,29571,12913,30115,5084,22960,38,8493,0,0,0,0,0,0,20151223
201501,경인선,백운,31,1,7013,1423,16082,3898,34368,5487,32207,11968,20852,9995,16822,7637,15594,8693,16895,10737,15952,11811,12982,12175,12388,13316,12402,16816,13072,18929,13116,28527,8257,29813,6398,21559,5707,19058,4982,17139,2569,14337,211,3218,0,0,0,0,0,0,20151223
201501,경인선,부개,1267,5,8660,2121,18546,3673,47810,5461,42203,13342,25825,10467,18875,7991,17693,9283,18323,11770,17628,12616,15310,13517,13564,15640,13991,18862,15002,22955,16304,33906,10841,35798,8358,24700,7131,23312,5180,21928,2693,15448,235,3618,0,0,0,0,0,0,20151223
201501,경인선,부천,1155,17,31061,4552,48721,16647,140051,27795,142396,54561,79822,48696,60767,43443,62490,47157,66764,57064,67368,69039,63887,67972,65675,72489,69910,75639,75572,96996,85911,144445,63030,145048,51082,94111,50731,82953,45078,73799,25147,52648,2112,11174,0,0,0,0,0,0,20151223
201501,경인선,부평,4087,50,22591,5257,40895,13007,106280,22518,98132,37227,56331,48617,47277,42107,52529,55870,60223,68075,62078,81195,62792,84114,68271,85021,74327,91729,82477,104746,81541,158281,66251,156849,64177,96928,66651,74646,62862,63395,35810,44256,5196,14090,0,3,0,0,0,0,20151223
201501,경인선,소사,206,8,15295,2416,18256,9101,45050,13684,44108,18714,31338,13084,24898,13692,23651,14981,24236,18104,22393,23267,19645,20545,21135,20924,23689,22836,25024,28478,24143,38015,14614,39709,11597,28230,9665,25751,7081,27041,3001,19376,285,2756,0,0,0,0,0,0,20151223
201501,경인선,송내,795,10,17163,9249,45504,21530,140677,35252,117806,87571,65418,50092,49056,30508,48486,31303,53242,32757,49064,37173,44154,41077,43049,39891,47217,49365,60064,63970,86956,102260,55224,110164,38960,74230,34525,68573,28481,63687,15012,45695,1805,10306,0,0,0,0,0,0,20151223
201501,경인선,역곡,234,2,20837,2833,45021,12004,123038,13287,130210,31482,69069,27731,48437,23009,46723,25659,47741,29650,46778,33936,39903,36298,37409,41327,37865,51543,43140,61114,42671,101935,29641,109587,22906,70524,21501,66378,17796,61482,8937,41855,589,9185,0,0,0,0,0,0,20151223
201501,경인선,오류동,213,2,10045,1350,16192,4751,45654,6910,46230,20876,27458,11452,20007,11812,17901,10774,20981,12541,20991,13301,17748,14352,15615,18226,15834,21684,17405,26812,22207,34828,14041,40295,11249,24927,11445,22130,6684,20865,3102,14355,150,2662,0,0,0,0,0,0,20151223
201501,경인선,온수,78,0,4486,846,7793,4061,21050,6796,23217,12483,13989,7540,10865,6856,10574,6210,12955,7356,12244,7999,10440,8014,9878,9682,10918,11088,11919,13162,12045,18657,7430,19950,5679,13709,5273,12922,4183,12503,2380,8842,226,1489,0,0,0,0,0,0,20151223
201501,경인선,인천,272,3,808,722,2086,3285,4633,5938,4135,7141,3550,4298,3699,5532,3659,10703,5307,11618,7447,11000,8904,9943,11026,7852,11129,5962,12022,4941,12471,4091,6537,3071,4223,2409,3100,2432,1554,2137,484,1644,6,1583,0,14,0,0,0,0,20151223
201501,경인선,제물포,512,3,3924,1626,8519,4007,20734,8955,17158,15043,12558,11027,11321,8191,11469,7888,12796,9268,12527,9921,11131,9404,11469,10035,12638,12338,16977,13158,17973,15230,9462,16088,6741,12421,5896,10507,3943,10252,1873,8298,53,3169,0,0,0,0,0,0,20151223
201501,경인선,주안,680,37,16873,5132,36224,14440,96796,35652,80187,53074,51300,41945,42219,30858,46113,31965,50986,37026,50008,38614,44084,41461,45241,41166,48253,49429,59924,56986,62647,79857,41627,95225,36147,65343,32957,57640,27512,52494,15078,39126,717,13231,0,0,0,0,0,0,20151223
201501,경인선,중동,590,0,9675,1382,19090,4485,46060,6806,39518,16011,23103,10842,17369,9132,16882,9750,17220,11814,17014,12419,14350,12738,14024,14666,14349,17570,15533,20797,16541,29703,10577,34058,8285,22978,7743,21512,5577,19505,2293,16234,188,2533,0,0,0,0,0,0,20151223
201501,경춘선,가평,0,0,520,66,850,666,2163,2204,3124,5565,2924,4687,3411,4533,8401,7491,6805,10180,4373,6316,4982,6936,6436,6008,7891,3746,7843,3956,6710,2958,2000,3577,1418,2151,1003,1573,672,1438,308,1237,3,459,0,0,0,0,0,0,20151223
201501,경춘선,갈매,1,0,57,267,81,1967,320,1055,441,1053,311,323,328,198,248,250,323,348,409,352,416,240,405,300,1025,229,1800,394,1352,300,401,258,227,161,170,149,72,98,58,84,6,12,0,0,0,0,0,0,20151223
201501,경춘선,강촌,0,0,75,25,273,62,750,292,633,1672,744,1192,1008,2929,2111,2786,2974,1696,1881,2171,2049,1608,2330,1444,2594,1437,2621,1041,1659,1366,653,803,546,571,573,728,243,624,68,489,39,44,0,0,0,0,0,0,20151223
201501,경춘선,굴봉산,0,0,138,11,30,5,119,81,216,260,289,629,395,747,1086,949,1309,757,644,746,633,691,633,676,503,487,487,529,385,360,169,311,157,267,83,248,60,166,89,137,6,24,0,0,0,0,0,0,20151223
201501,경춘선,금곡,1,0,955,237,1737,638,4834,1732,4661,3264,2981,1595,2492,1618,2478,1455,2353,1738,2353,1892,1850,1811,2101,1794,1866,2843,2085,2556,2684,3732,1452,3545,886,2293,672,1778,539,1354,261,1760,3,301,0,0,0,0,0,0,20151223
201501,경춘선,김유정,0,0,40,1,94,24,460,618,408,649,351,1180,692,2856,667,2049,1310,1780,1286,1041,2067,1535,1923,816,2781,726,1515,453,895,358,237,389,196,217,93,186,46,183,17,138,0,29,0,0,0,0,0,0,20151223
201501,경춘선,남춘천,195,9,1822,33,2779,724,4219,1948,6215,4125,6940,3287,6352,4125,6478,7051,5914,11436,6912,6437,8250,7590,7648,5948,7132,5717,5805,9242,6154,6927,4011,7361,3483,6035,3285,3789,2227,4759,644,3360,5,1550,0,0,0,0,0,0,20151223
201501,경춘선,대성리,0,0,201,25,894,260,1152,812,1014,915,1451,784,2005,972,4606,1296,3601,1362,1663,3243,936,3167,1179,3716,1252,2102,1445,1631,1226,1833,695,1194,560,1192,374,520,246,629,138,350,9,7,0,0,0,0,0,0,20151223
201501,경춘선,마석,11,1,700,560,4279,2523,10158,4920,8809,7046,7520,4769,6567,3843,6133,4146,6259,4291,5644,4940,5204,4245,5225,6983,6046,5552,5332,7326,7478,8023,3417,9701,2589,7626,2040,4663,1442,5374,718,3340,39,1435,0,0,0,0,0,0,20151223
201501,경춘선,백양리,3,0,986,31,337,80,145,867,156,984,204,779,273,1037,1205,1180,1118,976,797,1040,595,808,1014,627,1006,717,1574,645,1627,515,569,411,503,479,623,808,546,674,311,584,57,97,0,0,0,0,0,0,20151223
201501,경춘선,별내,12,0,597,214,1482,1627,5852,2051,5661,4175,3231,2569,2920,1892,2748,2515,2837,2436,2865,2729,2866,2693,2936,3069,3711,3032,4169,4146,3873,5289,2583,4351,2038,3441,2005,2389,1388,2478,1128,1763,75,164,0,0,0,0,0,0,20151223
201501,경춘선,사릉,1,0,1729,391,4455,1775,17816,3370,16561,5303,7957,2076,5764,2268,5726,2249,5170,2333,4977,3405,3748,3161,3988,4005,3233,5541,4554,5650,5772,9679,3150,14654,1922,9437,1525,6387,978,7209,459,4228,26,639,0,0,0,0,0,0,20151223
201501,경춘선,상천,0,0,50,12,444,128,510,239,737,476,740,850,709,1203,1023,788,839,618,769,412,983,706,978,640,1294,724,1204,644,675,786,264,676,124,457,102,393,56,267,29,234,0,25,0,0,0,0,0,0,20151223
201501,경춘선,신내,2,1,204,188,558,547,1228,937,1304,1841,750,876,729,687,714,536,681,907,772,707,746,794,720,794,821,954,894,1399,1166,1447,792,1015,538,609,482,552,393,370,202,265,1,56,0,0,0,0,0,0,20151223
201501,경춘선,천마산,2,0,536,141,1371,385,4045,930,3779,904,2583,885,2309,1468,2021,878,1779,1263,1666,985,1651,1386,1279,1747,1319,1936,1277,2728,1417,2780,633,2708,514,2417,348,1511,257,1694,89,1289,9,186,0,0,0,0,0,0,20151223
201501,경춘선,청평,0,0,394,94,1394,696,2937,2284,4405,3963,3816,3596,4472,4059,7922,4576,8449,5674,4474,6342,4209,6373,4578,5376,5085,6284,5832,4770,5764,4975,4051,3742,2427,2123,1367,2302,1032,2110,406,1422,24,46,0,0,0,0,0,0,20151223
201501,경춘선,춘천,254,1,527,7,1170,396,2038,763,3023,3549,3569,1851,3499,2539,3652,5913,3505,5966,4784,6277,5841,3680,8058,5088,7600,3296,6174,4836,5356,3365,3172,3083,2400,2474,1741,1917,801,1838,145,977,17,1271,0,0,0,0,0,0,20151223
201501,경춘선,퇴계원,0,0,1768,369,3940,1385,16564,2039,13368,5261,7833,2594,6353,2110,5195,2661,5206,2857,5120,3840,3974,3422,4124,5178,4268,5295,4598,5565,5101,11856,3094,9963,2431,7733,1855,5585,1321,6058,663,4024,45,553,0,0,0,0,0,0,20151223
201501,경춘선,평내호평,99,0,4371,554,7147,2268,21981,3852,18071,7789,11395,6175,10307,5150,8782,5549,9597,6125,8057,6509,7601,7700,7959,7236,7931,10586,8269,10524,8637,14836,6122,16752,4445,12852,4425,10183,3435,6996,2079,8928,31,2315,0,0,0,0,0,0,20151223
201501,공항철도 1호선,검암,20,0,14128,1047,34884,5364,82151,12809,62746,16217,34543,11135,27334,8248,28343,9290,28522,10623,24252,13001,20932,15492,18449,18328,19617,23874,21864,27886,25741,48535,13374,60146,9933,45461,8349,40548,6274,38538,2872,33138,307,10073,0,0,0,0,0,0,20151223
201501,공항철도 1호선,계양,11,0,7867,579,23151,3021,58942,4009,48916,5264,26008,4701,19181,4337,17809,4145,16808,5781,14084,7422,11876,8287,10461,11853,10697,14962,11108,19701,10594,30669,6411,46819,4454,30459,3561,27475,2784,29372,1344,20607,199,4496,0,0,0,0,0,0,20151223
201501,공항철도 1호선,공덕,15,0,1034,140,1859,1020,3456,2143,4409,7495,2635,2767,2112,1805,1998,1537,2116,1739,2368,2001,2040,1790,2033,2051,1906,2527,2660,2785,4502,5106,3411,4853,2470,2986,2150,2595,1750,2928,1074,1972,108,928,0,0,0,0,0,0,20151223
201501,공항철도 1호선,공항화물청사,1,0,668,393,1062,5832,1633,13285,2653,23832,1854,4418,968,1566,1005,3638,1195,4368,1798,2185,2376,1308,3182,1036,4501,1298,7615,1276,19875,1027,7003,1605,3866,2116,3890,1197,3296,449,798,241,10,86,0,0,0,0,0,0,20151223
201501,공항철도 1호선,김포공항,0,0,1979,1500,2700,8971,6367,20053,9075,17046,9860,11349,9051,9464,11619,10866,14617,10793,14780,10740,15724,11267,16556,9393,17341,9630,20183,11278,25783,11981,21012,8988,14651,4699,13140,3567,13897,3622,5823,1786,299,1011,2,24,0,0,0,0,20151223
201501,공항철도 1호선,디지털미디어시티,62,0,2802,646,4711,6501,12271,16926,13863,65926,8654,25753,6658,10968,7086,9279,7972,9818,9671,11773,9978,9421,11743,9006,13121,8871,21092,10371,66363,13548,31647,12668,18577,7535,18269,6083,14255,6436,6548,4269,810,1585,0,7,0,0,0,0,20151223
201501,공항철도 1호선,서울역,112,0,6367,1242,8504,13992,14126,36944,18996,58279,15958,39557,16668,33370,17809,31440,23756,31417,24892,33285,24952,32588,32786,28501,38179,28032,43807,28812,59716,36801,49384,28396,35242,20250,36175,16391,32472,15983,16586,10341,16,3225,0,0,0,0,0,0,20151223
201501,공항철도 1호선,운서,1,1,4388,239,9569,4129,15344,6271,14104,12960,10529,6729,11011,4719,10843,4897,10916,5734,9719,6337,8529,7038,8718,8834,9355,10533,11713,11523,12004,16766,7114,14854,5978,12178,6473,12166,4780,12725,2480,11063,182,4080,0,0,0,0,0,0,20151223
201501,공항철도 1호선,인천국제공항,0,0,5523,3594,10210,18494,13916,40886,15692,29930,17962,19553,12202,20429,11705,26410,19127,25362,21774,23377,21412,20768,24952,22903,28470,19688,30455,21634,38639,16876,25571,11446,21209,8853,21027,6467,17844,4572,8129,4677,0,3274,0,2,0,0,0,0,20151223
201501,공항철도 1호선,청라국제도시,8,0,2400,144,13269,1829,23783,3760,14224,6450,8394,2681,6718,1952,6804,2259,6631,2954,5872,2783,4762,4031,4557,4698,5145,5797,5869,6787,7459,12790,3163,15072,2110,14016,1995,10668,1624,10567,665,7042,56,1500,0,0,0,0,0,0,20151223
201501,공항철도 1호선,홍대입구,106,2,3212,276,4591,1786,8143,5179,10338,17316,7325,13764,6880,8675,7677,8655,8230,10763,9259,12161,9448,11189,10860,11440,12516,12038,15830,14214,20529,18533,15334,16560,13410,10031,17100,8226,19825,8021,10341,5832,892,1653,1,1,0,0,0,0,20151223
201501,과천선,경마공원,3,0,539,1246,763,5581,1639,6545,2918,20116,2346,31340,2180,49671,2789,35441,3946,26592,5540,27012,9224,19470,13934,11790,24170,6176,46495,3318,108131,2405,16937,1791,4468,1332,1826,1215,905,1581,319,1082,78,287,0,1,0,0,0,0,20151223
201501,과천선,과천,7,0,1903,236,6428,1452,21744,2548,22540,7153,14929,6124,11321,5761,10800,5531,11332,6085,11526,6699,10410,7067,9239,8214,9594,9742,10017,11606,9496,15293,5055,16540,3497,11130,2674,10746,1947,11446,732,8470,129,2324,0,0,0,0,0,0,20151223
201501,과천선,대공원,0,0,66,429,232,2717,468,4023,580,17587,1178,27841,1875,32573,4305,18163,9910,14203,10987,13168,12126,9404,16116,6133,21376,2649,28812,1585,25146,1100,7638,726,1545,424,1171,417,408,296,215,229,27,59,0,0,0,0,0,0,20151223
201501,과천선,범계,101,4,8113,2979,35149,10665,100445,26530,85360,75241,50945,61712,42348,37387,43732,39397,48410,46513,49157,47630,46808,46773,49488,50625,53417,56184,59375,67301,78331,100765,55486,105853,57527,58262,46550,46994,43935,44859,18351,31756,2946,11413,0,28,0,0,0,0,20151223
201501,과천선,선바위,6,1,1080,2667,5738,20856,17484,20152,23758,26167,16145,13534,11820,7677,10805,7015,11069,7391,11252,8151,10688,7945,10868,8402,13072,9446,28881,12138,41649,16264,20595,15832,12128,10781,10717,10251,6657,10792,2564,6512,412,1948,2,0,0,0,0,0,20151223
201501,과천선,인덕원,36,2,7800,1990,25953,10599,83903,28009,76585,82341,47409,37656,37074,22645,35156,22633,35730,23912,36472,25527,33245,28238,32223,29818,34633,35840,41611,44195,69263,72271,36745,79157,25441,48052,27507,39953,21392,42668,9027,29632,1386,10935,0,0,0,0,0,0,20151223
201501,과천선,정부과천청사,5,0,2052,1510,6257,8182,19928,26127,20325,71891,15787,28175,15029,20416,16422,16712,18379,14139,23438,16195,24683,16358,23418,14766,22940,15099,28718,17903,54812,23901,25725,25133,18430,13539,20488,11685,12860,11069,4230,7693,481,2076,0,1,0,0,0,0,20151223
201501,과천선,평촌,80,1,3831,3008,17660,12121,56282,17864,45092,46362,25200,24815,20328,14324,19881,14705,20125,14960,19525,18978,18785,17931,19081,20450,22456,22086,32022,25918,40624,39255,21325,45945,17210,28543,17318,23042,14537,21040,6609,15657,1177,5390,0,1,0,0,0,0,20151223
201501,분당선,가천대,10,0,4108,1001,6090,3433,16830,4780,26737,19952,15681,14352,9039,8791,10379,8415,12512,14927,11106,11232,9942,10377,12098,10340,16007,12385,16001,13910,13226,22258,7711,22464,5774,17559,5955,17014,4628,19000,2487,12361,133,1786,0,0,0,0,0,0,20151223
201501,분당선,강남구청,9,0,894,568,2510,3574,6113,10690,9909,47564,8588,35397,7855,17839,9653,13942,10336,14306,12820,15592,13125,15363,14792,14317,14708,14802,18696,14932,41212,19266,25217,16365,15330,8672,14947,7063,11766,7140,5215,4549,182,1012,0,0,0,0,0,0,20151223
201501,분당선,개포동,18,0,1243,319,3543,1585,10259,3297,14681,7037,8937,6781,6387,5473,6358,3898,7345,4488,7562,4958,6106,5155,5644,6141,6549,6987,7112,7916,7862,11794,4986,12173,3952,8376,3985,8246,3458,8272,1289,5572,72,717,0,0,0,0,0,0,20151223
201501,분당선,구룡,17,2,654,329,1694,1232,4142,5199,6568,5750,4968,2866,3680,1967,3611,1972,4161,2302,3791,2727,3355,2727,5092,3411,4261,3602,4141,4252,3516,5009,1948,4559,1137,3113,1049,2963,871,3208,344,2672,19,328,0,0,0,0,0,0,20151223
201501,분당선,구성,31,1,2066,484,7048,2521,22592,5462,22989,6358,14605,3563,11151,3438,9547,4015,8171,4568,8047,5274,6679,6822,6340,8596,6882,10767,8108,12780,7504,19261,4497,19671,3268,12718,2960,12269,2009,12432,709,8218,53,2014,0,0,0,0,0,0,20151223
201501,분당선,기흥,87,1,2990,548,7578,3684,22717,8220,25936,11818,15568,7279,12075,5448,11656,5915,11973,6972,11318,8290,9967,8486,9958,9629,10835,10682,13594,13242,15527,20663,9293,21429,6702,16951,5994,14218,5380,14427,2227,11983,184,2819,0,0,0,0,0,0,20151223
201501,분당선,대모산입구,10,0,2101,390,5172,1988,14399,3540,18219,8786,9228,5763,6708,4091,6728,3759,6777,4077,6712,4610,5717,4762,5638,5797,5980,6255,6297,6745,8191,10641,5069,10970,3239,7387,2712,7216,1948,8756,780,5329,38,902,0,0,0,0,0,0,20151223
201501,분당선,도곡,5,0,996,988,2475,5870,6570,10169,12085,24057,9494,19387,7620,8715,8481,9023,9072,8877,10549,9996,10162,8352,11175,8778,12639,9396,16185,11167,22782,14016,12339,12111,8282,8357,7815,8002,6359,7605,1994,4874,89,651,0,0,0,0,0,0,20151223
201501,분당선,망포,60,0,2970,1976,12000,7588,32798,18661,31345,38290,18427,12711,13729,8189,14571,8652,15556,9890,15457,10547,13950,11561,14395,13529,16853,15053,26907,18386,41461,28026,23671,31555,17679,24621,15826,21014,11881,21279,4807,12674,478,3916,0,0,0,0,0,0,20151223
201501,분당선,매교,228,0,2074,247,3547,973,8370,1818,9353,6315,5608,2924,3934,2290,3540,2165,4013,2780,3964,3135,3399,3031,3367,3483,3543,4771,4222,5415,5298,8452,2737,6416,1835,4634,1586,4298,1280,3985,386,2936,24,757,0,0,0,0,0,0,20151223
201501,분당선,매탄권선,51,0,1632,582,5760,1229,13051,4431,14237,7382,8193,4666,6446,3036,6248,3313,7183,3457,6587,3677,5529,4826,5394,5481,5954,6020,8200,7810,9187,11473,5073,11661,3771,9400,3403,8754,2733,8152,1033,6098,72,1426,0,0,0,0,0,0,20151223
201501,분당선,모란,222,26,12188,3234,22982,10831,62029,22446,87708,35946,63177,27847,38980,26263,40013,30377,43097,33158,42404,38444,40006,38559,39869,44333,41385,47795,44690,50353,48940,69857,33221,65983,22907,48651,20929,45421,17357,42991,9115,26262,715,3182,0,0,0,0,1,0,20151223
201501,분당선,미금,705,3,5899,633,16277,13703,48619,22292,59585,49336,40750,43758,36548,28113,40389,31204,41533,35230,44621,39908,40756,37482,44647,43688,45597,44446,50193,51163,56771,63906,35453,68571,26697,43886,27227,41386,25160,36817,8483,26436,284,6007,0,0,0,0,0,0,20151223
201501,분당선,보정,27,0,1082,125,3611,1528,11466,2979,12965,4561,8495,2733,6966,1688,5899,2092,5453,2584,5119,3084,4241,3315,4206,4487,4181,5206,4939,5777,4964,6725,2781,6976,1992,5125,1695,4708,1573,4537,659,3189,33,896,0,0,0,0,0,0,20151223
201501,분당선,복정,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20151223
201501,분당선,상갈,59,1,2348,396,6386,2118,16459,4670,17852,8981,13217,3612,10827,3024,9352,3649,8604,5011,8699,5605,7321,6086,6818,6978,7235,9190,9637,11184,11175,14673,5192,14151,3269,11601,2543,11305,1796,11436,724,7768,70,1693,0,0,0,0,0,0,20151223
201501,분당선,서울숲,29,3,2086,250,4563,3379,14148,4796,23018,15964,14042,8012,7517,4725,6543,4739,6999,5288,7495,6696,7183,6247,7010,7198,8221,7593,10568,9630,14729,14805,8419,14112,5371,9782,4724,9011,3320,9822,1343,5158,34,1125,0,0,0,0,0,0,20151223
201501,분당선,서현,429,6,5161,3065,11786,9258,30675,27700,40332,84175,30251,82147,29740,48350,33512,47261,39137,47950,42863,56412,46942,53300,55318,54651,59342,54038,68142,59934,100105,72525,67122,67355,67869,36665,58778,29589,48228,25063,21432,15587,1543,2395,0,0,0,0,0,0,20151223
201501,분당선,선릉,13,0,1145,1125,1854,6833,3253,38516,5574,140802,4959,74054,5460,30353,6807,22334,7578,21448,9445,23188,10163,19780,11953,17158,13810,17195,21056,18073,53006,23523,30138,18791,19226,9280,20069,7012,18918,6373,6673,4188,287,899,0,0,0,0,0,0,20151223
201501,분당선,선정릉,28,3,1105,736,2778,5530,5096,15593,8185,70336,6935,47571,6504,22401,8542,14534,11228,14690,12561,14372,13071,14432,15830,12286,17160,12235,24874,12294,55320,14636,32262,11467,19538,7147,17982,5440,14420,5533,5543,3824,159,621,0,0,0,0,0,0,20151223
201501,분당선,수내,193,1,2384,1392,5961,5714,17216,15169,23786,58547,17079,50236,15437,22144,18292,21999,20433,22819,23295,23465,24670,24933,27639,23384,29367,26144,33707,24210,51659,31279,33967,26556,36981,16096,24713,14665,19922,13365,6906,7780,371,1668,0,0,0,0,0,0,20151223
201501,분당선,수서,42,1,3027,1894,5552,5977,16074,12439,26391,33072,17568,14937,11753,9683,11177,8626,11814,8836,12586,9899,11463,9292,11464,10574,12383,12116,17313,15030,27244,20338,13812,20264,9336,14159,9396,13184,6554,13544,2903,8940,140,1459,0,0,0,0,0,0,20151223
201501,분당선,수원,506,2,4209,496,7199,3185,24047,5918,27583,10530,15200,7657,10435,5636,10540,6114,11313,8209,12296,8626,11749,8426,13714,8076,15384,10944,18148,12701,20908,21604,16723,18649,16684,11288,15403,9247,13206,7858,6912,5037,159,2866,0,0,0,0,0,0,20151223
201501,분당선,수원시청,296,7,4119,659,7424,3441,16395,12338,17004,32458,10197,25769,9745,13312,11542,16207,13907,15061,15094,17061,16415,15845,18131,16989,20229,16176,22709,22680,33195,31236,19938,31175,22464,20310,18331,16793,17287,12206,7465,11807,580,2694,0,0,0,0,0,0,20151223
201501,분당선,신갈,15,0,2363,241,6481,1242,18059,2080,19212,5301,12098,3716,10015,3410,9209,3903,8705,5019,8416,5987,7348,7294,7042,8142,7161,8090,7046,10301,6386,14297,3657,14132,2629,10860,2127,9786,1737,9728,732,7926,82,1807,0,0,0,0,0,0,20151223
201501,분당선,압구정로데오,233,3,2246,574,2969,7495,4450,17408,7440,62175,6934,80334,7981,36930,11851,29644,14742,25942,17046,28635,21499,28316,26757,27087,30984,26746,38496,28200,60987,33039,56834,27338,49563,11886,38589,7878,29339,6272,12215,3849,412,652,0,0,0,0,0,0,20151223
201501,분당선,야탑,173,9,6928,3530,17234,14340,52323,31146,67785,86633,46992,53074,40314,39085,42993,38934,46888,45625,48346,46487,47001,53000,49645,48886,53400,57160,59576,56506,88636,81379,54591,74883,41394,49261,40448,41472,33899,37534,14651,24771,859,4813,0,0,0,0,0,0,20151223
